window,hidden,lr,weight_decay,batch,loss,config_id,seed,train_end,validation_end,best_epoch,epochs_run,naive_mae,mae,gain_percent
30,16,0.0003,0.0,256,mae,3124,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,0.0001,0.01,256,mae,3125,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.0003,0.1,32,mse,3127,42,874,999,4,14,5.986080000000007,5.984122015809676,0.03270895461355838
60,32,0.0003,0.01,64,mae,3128,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,32,0.0003,0.1,256,mse,3129,42,874,999,4,14,5.986080000000007,5.9841601179153425,0.032072442811736934
60,24,0.0001,0.001,64,mse,3126,42,874,999,9,19,5.986080000000007,5.984832668512097,0.020837200436851777
60,8,0.0001,0.01,64,mae,3131,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,32,0.003,0.0,64,mse,3122,42,874,999,16,26,5.986080000000007,5.983266458982213,0.04700139352956656
30,4,0.0001,0.001,64,mse,3134,42,874,999,1,11,5.986080000000007,5.985700862882679,0.006333646014233807
5,16,0.003,0.1,256,mse,3135,42,874,999,5,15,5.986080000000007,5.982838915856255,0.05414368240572731
30,64,0.001,0.01,256,mse,3136,42,874,999,1,11,5.986080000000007,5.984232699007114,0.030859944953853802
60,32,0.003,0.01,64,mse,3130,42,874,999,17,27,5.986080000000007,5.983277385803536,0.04681885635460237
60,32,0.0001,0.001,64,mse,3133,42,874,999,10,20,5.986080000000007,5.984635003100215,0.02413928480394789
5,24,0.003,0.01,256,mse,3138,42,874,999,12,22,5.986080000000007,5.982986685189837,0.05167513314506822
5,32,0.003,0.001,64,mse,3139,42,874,999,4,14,5.986080000000007,5.98394700559416,0.03563257433657485
60,16,0.0003,0.0,32,mae,3137,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.003,0.1,32,mae,3140,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,0.0003,0.001,32,mse,3141,42,874,999,2,12,5.986080000000007,5.9842038653187535,0.03134162392173234
20,8,0.0001,0.0,32,mae,3143,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.0001,0.0,32,mse,3142,42,874,999,1,11,5.986080000000007,5.985400925567475,0.011344225812748299
5,4,0.0001,0.0,32,mse,3144,42,874,999,1,11,5.986080000000007,5.985645364063506,0.0072607772783062074
60,16,3e-05,0.1,256,mae,3145,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,4,0.0003,0.0,256,mae,3147,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.0003,0.1,64,mse,3146,42,874,999,2,12,5.986080000000007,5.984294070552445,0.02983470731366955
10,24,0.001,0.01,256,mse,3149,42,874,999,8,18,5.986080000000007,5.983140818427075,0.049100272180324644
10,8,0.0001,0.01,32,mae,3150,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,3e-05,0.001,32,mse,3132,42,874,999,60,60,5.986080000000007,5.983924877628617,0.0360022313666164
20,4,0.0001,0.001,64,mae,3152,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0003,0.01,256,mse,3148,42,874,999,3,13,5.986080000000007,5.984144631700927,0.03233114657806846
10,8,0.0003,0.001,64,mae,3154,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.0001,0.001,32,mse,3151,42,874,999,4,14,5.986080000000007,5.984506082330474,0.02629296082801158
5,16,3e-05,0.0,64,mae,3156,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,4,0.0001,0.0,256,mae,3157,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0001,0.001,256,mae,3158,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,0.001,0.1,32,mse,3155,42,874,999,5,15,5.986080000000007,5.984116646460665,0.032798651861365435
20,64,0.0001,0.0,64,mse,3159,42,874,999,2,12,5.986080000000007,5.985104619774096,0.016294139502170957
20,8,0.001,0.01,64,mae,3160,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,0.003,0.0,64,mae,3161,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.0003,0.001,256,mae,3163,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0003,0.0,32,mae,3162,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.001,0.1,256,mae,3164,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.0001,0.001,256,mae,3166,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,16,0.0001,0.0,32,mae,3165,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,0.003,0.0,32,mae,3167,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,3e-05,0.001,64,mae,3168,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,3e-05,0.1,64,mae,3170,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,0.001,0.01,256,mae,3172,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,24,0.001,0.0,256,mae,3171,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.001,0.001,256,mae,3174,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,24,0.001,0.01,32,mae,3169,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,32,0.001,0.001,64,mse,3173,42,874,999,1,11,5.986080000000007,5.983959505432944,0.03542375923916152
10,16,0.001,0.01,64,mae,3175,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,64,0.0001,0.001,32,mse,3153,42,874,999,8,18,5.986080000000007,5.984113109813454,0.03285773304989581
60,24,3e-05,0.1,256,mae,3176,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,32,3e-05,0.001,256,mae,3179,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.0001,0.1,256,mse,3178,42,874,999,4,14,5.986080000000007,5.985098921345688,0.016389334160571423
30,16,0.001,0.1,256,mae,3182,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.001,0.001,256,mse,3181,42,874,999,2,12,5.986080000000007,5.984269539011626,0.030244517085997735
60,32,0.0003,0.001,256,mse,3180,42,874,999,1,11,5.986080000000007,5.985577931941507,0.008387259416853254
10,24,0.003,0.001,64,mse,3183,42,874,999,21,31,5.986080000000007,5.983597565251795,0.041470123155928906
30,64,0.003,0.01,32,mae,3184,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,64,0.0003,0.1,64,mse,3177,42,874,999,3,13,5.986080000000007,5.985032219756456,0.01750361244005072
60,8,3e-05,0.0,64,mse,3186,42,874,999,9,19,5.986080000000007,5.985874434260455,0.003434062684637418
30,24,0.0001,0.1,256,mae,3188,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.001,0.0,32,mse,3185,42,874,999,18,28,5.986080000000007,5.982981548146902,0.05176094962154876
10,8,0.0003,0.001,32,mae,3190,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,8,0.003,0.01,64,mse,3189,42,874,999,5,15,5.986080000000007,5.983882387988828,0.03671203878296003
5,64,0.001,0.1,64,mae,3191,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,0.003,0.0,256,mse,3193,42,874,999,11,21,5.986080000000007,5.983243386881036,0.04738682274495476
30,64,0.001,0.1,32,mae,3187,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0003,0.01,64,mse,3194,42,874,999,3,13,5.986080000000007,5.984244113754177,0.030669256772886122
5,64,3e-05,0.001,256,mse,3197,42,874,999,3,13,5.986080000000007,5.985866769763483,0.0035621013505404697
30,32,3e-05,0.0,32,mse,3192,42,874,999,1,11,5.986080000000007,5.985901279652459,0.002985599048943577
10,32,0.001,0.1,32,mae,3195,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,3e-05,0.0,64,mse,3198,42,874,999,1,11,5.986080000000007,5.9860463548235145,0.0005620569135889042
10,32,3e-05,0.0,64,mse,3196,42,874,999,18,28,5.986080000000007,5.984528211108933,0.025923290217877426
30,24,0.001,0.1,256,mse,3199,42,874,999,7,17,5.986080000000007,5.984629617486826,0.024229253755070346
5,32,0.0001,0.1,64,mse,3201,42,874,999,8,18,5.986080000000007,5.984330978053291,0.0292181518909973
10,64,0.0003,0.01,256,mae,3203,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.0001,0.001,256,mse,3202,42,874,999,7,17,5.986080000000007,5.984736802529223,0.022438682255898623
30,8,3e-05,0.0,64,mse,3205,42,874,999,1,11,5.986080000000007,5.986033973713005,0.0007688886049295185
30,32,0.0003,0.001,256,mse,3204,42,874,999,4,14,5.986080000000007,5.984161375678952,0.03205143133828692
10,4,0.001,0.1,64,mae,3206,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,8,0.001,0.001,64,mae,3208,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.001,0.001,64,mse,3207,42,874,999,1,11,5.986080000000007,5.984449482155227,0.02723849071144535
20,8,3e-05,0.1,32,mse,3210,42,874,999,1,11,5.986080000000007,5.986052289895535,0.0004629090234686828
5,8,0.001,0.01,256,mae,3212,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.0001,0.1,32,mse,3200,42,874,999,21,31,5.986080000000007,5.9838621859738375,0.03704952199385936
5,64,0.0001,0.001,256,mse,3211,42,874,999,14,24,5.986080000000007,5.983478489463422,0.04345933459937168
10,64,0.0001,0.1,256,mae,3215,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,0.003,0.01,256,mse,3213,42,874,999,6,16,5.986080000000007,5.984547879929686,0.025594714242405114
10,16,3e-05,0.1,32,mae,3214,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.003,0.1,32,mse,3209,42,874,999,23,33,5.986080000000007,5.98487200615359,0.020180048486118096
20,4,0.003,0.001,32,mae,3216,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.0003,0.1,32,mse,3218,42,874,999,1,11,5.986080000000007,5.984896027540865,0.01977876104466425
30,32,0.001,0.01,256,mae,3220,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,0.003,0.001,256,mse,3219,42,874,999,10,20,5.986080000000007,5.983553122283199,0.042212561756749256
60,4,0.003,0.1,256,mae,3222,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.0003,0.01,64,mse,3224,42,874,999,6,16,5.986080000000007,5.983996648764458,0.034803264165361725
20,32,3e-05,0.1,64,mae,3225,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0003,0.001,32,mse,3221,42,874,999,1,11,5.986080000000007,5.984380698207952,0.028387555663400565
60,64,0.0001,0.0,64,mse,3217,42,874,999,4,14,5.986080000000007,5.984796231859664,0.021445890137505863
5,16,3e-05,0.1,32,mse,3226,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0003,0.0,32,mse,3223,42,874,999,23,33,5.986080000000007,5.982871510908601,0.05359916826046529
60,8,3e-05,0.0,256,mae,3228,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.0003,0.1,256,mse,3229,42,874,999,2,12,5.986080000000007,5.985496845493955,0.009741842842936332
10,32,0.0001,0.001,64,mse,3231,42,874,999,5,15,5.986080000000007,5.984474756155647,0.02681627783724938
20,32,3e-05,0.001,64,mse,3227,42,874,999,9,19,5.986080000000007,5.984830546036015,0.020872657298132147
30,16,0.001,0.001,256,mse,3232,42,874,999,8,18,5.986080000000007,5.985244231534493,0.013961865954259522
20,4,0.0001,0.01,32,mse,3230,42,874,999,5,15,5.986080000000007,5.984540159050275,0.025723694800805497
5,16,3e-05,0.0,64,mse,3235,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,16,0.0003,0.001,256,mse,3236,42,874,999,6,16,5.986080000000007,5.984130128114341,0.03257343513061173
20,16,0.001,0.0,32,mse,3234,42,874,999,3,13,5.986080000000007,5.983222455146209,0.047736496234562775
20,16,0.003,0.001,32,mse,3233,42,874,999,4,14,5.986080000000007,5.982579416725695,0.058478725214372584
5,8,0.0001,0.1,256,mse,3240,42,874,999,1,11,5.986080000000007,5.985955520708009,0.002079479258521033
10,4,3e-05,0.1,256,mae,3241,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.0001,0.1,256,mse,3242,42,874,999,3,13,5.986080000000007,5.985363168805601,0.011974968500361172
30,64,0.001,0.001,256,mae,3238,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,3e-05,0.001,64,mse,3237,42,874,999,17,27,5.986080000000007,5.984264670328128,0.030325850504497875
30,24,0.0003,0.01,32,mae,3239,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,3e-05,0.001,256,mse,3243,42,874,999,2,12,5.986080000000007,5.985952336993887,0.002132664550424934
5,8,0.0003,0.01,64,mae,3244,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.001,0.0,64,mae,3246,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,8,0.0003,0.01,256,mse,3245,42,874,999,3,13,5.986080000000007,5.985246394128624,0.01392573890397486
10,8,0.001,0.001,64,mae,3249,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,0.003,0.1,32,mae,3250,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,24,0.003,0.001,32,mae,3248,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,24,0.001,0.0,32,mse,3251,42,874,999,4,14,5.986080000000007,5.983770682858476,0.03857812026453189
5,16,0.003,0.01,256,mse,3254,42,874,999,5,15,5.986080000000007,5.982817887620938,0.054494967976859154
10,8,0.003,0.1,32,mae,3253,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,32,3e-05,0.001,64,mae,3255,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,3e-05,0.0,32,mse,3247,42,874,999,27,37,5.986080000000007,5.984112794559614,0.032862999498728396
60,24,0.003,0.01,256,mae,3256,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,3e-05,0.1,32,mse,3252,42,874,999,13,23,5.986080000000007,5.984737353613742,0.022429476155771955
20,64,0.0001,0.001,256,mae,3257,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,16,0.003,0.0,32,mse,3258,42,874,999,5,15,5.986080000000007,5.983494660129136,0.04318919678439892
10,64,3e-05,0.001,32,mae,3262,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.001,0.1,32,mse,3261,42,874,999,19,29,5.986080000000007,5.983426206887141,0.044332737164665126
20,4,0.0003,0.0,256,mse,3264,42,874,999,2,12,5.986080000000007,5.985265220464673,0.01361123699206157
60,64,0.003,0.001,256,mae,3259,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.0003,0.1,32,mse,3260,42,874,999,36,46,5.986080000000007,5.983153153456114,0.04889421029944385
20,64,0.0003,0.0,32,mse,3263,42,874,999,1,11,5.986080000000007,5.984275674946744,0.03014201369282432
20,8,0.003,0.0,64,mse,3265,42,874,999,10,20,5.986080000000007,5.983261506538,0.0470841262062649
5,4,0.001,0.01,64,mse,3266,42,874,999,2,12,5.986080000000007,5.984674779061348,0.023474810538104407
10,4,0.0003,0.1,64,mse,3267,42,874,999,2,12,5.986080000000007,5.984483874941778,0.026663944655425098
10,4,0.0003,0.0,256,mse,3270,42,874,999,5,15,5.986080000000007,5.98361224476202,0.04122489572453425
30,8,0.003,0.1,64,mse,3268,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,0.001,0.01,64,mae,3269,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,24,3e-05,0.001,256,mse,3271,42,874,999,1,11,5.986080000000007,5.985947581075237,0.0022121141844078096
20,32,0.003,0.001,256,mae,3275,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,32,0.001,0.0,32,mae,3272,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,3e-05,0.01,256,mse,3274,42,874,999,50,60,5.986080000000007,5.9847015073509375,0.023028303147798468
60,32,0.003,0.1,64,mae,3273,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,32,0.001,0.0,256,mse,3276,42,874,999,2,12,5.986080000000007,5.985620892429725,0.007669586278213902
5,64,0.0001,0.01,256,mse,3278,42,874,999,14,24,5.986080000000007,5.98347860737876,0.04345736477373574
5,4,3e-05,0.0,32,mse,3279,42,874,999,1,11,5.986080000000007,5.985946284006514,0.0022337822664253437
20,64,0.001,0.001,256,mae,3281,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,3e-05,0.0,64,mae,3283,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,3e-05,0.1,32,mse,3277,42,874,999,7,17,5.986080000000007,5.984529075821414,0.025908844829891642
30,64,3e-05,0.0,32,mse,3280,42,874,999,1,11,5.986080000000007,5.985775778427524,0.00508215012969826
20,32,0.0003,0.1,256,mse,3284,42,874,999,2,12,5.986080000000007,5.985190776581186,0.014854853573975646
30,64,0.003,0.0,256,mse,3282,42,874,999,6,16,5.986080000000007,5.983212976650644,0.047894838514750404
20,8,0.003,0.1,64,mse,3285,42,874,999,10,20,5.986080000000007,5.983303641618835,0.046380241847299164
30,4,0.0003,0.01,64,mse,3286,42,874,999,1,11,5.986080000000007,5.985030255313753,0.01753642928684629
30,8,0.001,0.0,32,mae,3288,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.003,0.0,32,mae,3290,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,3e-05,0.0,256,mse,3289,42,874,999,9,19,5.986080000000007,5.984968348948278,0.018570601323897318
5,32,0.0003,0.001,32,mae,3292,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.003,0.1,32,mse,3291,42,874,999,4,14,5.986080000000007,5.982893975542816,0.053223887037778805
5,24,0.0003,0.001,256,mse,3295,42,874,999,8,18,5.986080000000007,5.983378429760338,0.04513087428951179
20,16,0.0003,0.1,64,mse,3293,42,874,999,3,13,5.986080000000007,5.9840469200036335,0.03396346183769383
60,4,0.0001,0.001,32,mae,3294,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.0003,0.01,32,mae,3296,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.003,0.1,64,mae,3298,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,32,0.0001,0.001,32,mae,3297,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,0.003,0.01,64,mae,3299,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.001,0.0,256,mse,3302,42,874,999,9,19,5.986080000000007,5.983109452947123,0.0496242457983187
5,24,0.0003,0.01,64,mse,3301,42,874,999,3,13,5.986080000000007,5.984373742015945,0.02850376179506231
30,64,0.0003,0.0,256,mae,3300,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,64,0.0003,0.0,32,mse,3287,42,874,999,9,19,5.986080000000007,5.983896813778141,0.03647104986679306
30,16,0.001,0.001,64,mse,3304,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,32,0.0001,0.001,64,mae,3303,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.0003,0.001,256,mae,3307,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.0003,0.001,256,mse,3308,42,874,999,6,16,5.986080000000007,5.983160129164271,0.04877767814223111
10,32,0.001,0.001,256,mae,3310,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,0.001,0.1,256,mae,3311,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,0.0001,0.001,64,mse,3305,42,874,999,1,11,5.986080000000007,5.985310602418457,0.012853112246258291
20,8,0.0001,0.001,32,mae,3312,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,64,0.001,0.0,32,mse,3306,42,874,999,3,13,5.986080000000007,5.983958836433085,0.03543493516495744
20,32,0.001,0.0,32,mse,3313,42,874,999,3,13,5.986080000000007,5.983648759211746,0.0406149063871708
30,24,0.003,0.001,64,mae,3314,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,64,0.001,0.0,256,mae,3316,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,8,0.0003,0.001,64,mae,3317,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,64,0.001,0.0,32,mae,3315,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,24,0.001,0.0,64,mae,3319,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,16,3e-05,0.01,32,mae,3318,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,3e-05,0.001,256,mse,3320,42,874,999,14,24,5.986080000000007,5.9852203348388935,0.014361070368484885
10,32,0.0001,0.0,64,mse,3321,42,874,999,5,15,5.986080000000007,5.984474756155647,0.02681627783724938
60,64,0.0001,0.1,256,mse,3309,42,874,999,2,12,5.986080000000007,5.985331135951663,0.012510090883255387
30,16,0.0001,0.1,64,mse,3322,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,3e-05,0.0,256,mae,3323,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,4,0.0003,0.001,256,mae,3325,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,4,3e-05,0.01,32,mae,3324,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,24,0.0003,0.1,256,mse,3327,42,874,999,3,13,5.986080000000007,5.984491971795007,0.026528683295246047
5,24,0.003,0.1,256,mae,3329,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
20,8,0.003,0.001,64,mae,3328,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,4,0.0001,0.0,64,mae,3330,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
5,16,0.001,0.001,64,mse,3331,42,874,999,3,13,5.986080000000007,5.984861635567233,0.020353293520536386
10,16,3e-05,0.01,256,mae,3334,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
60,24,0.0001,0.01,256,mae,3332,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,64,3e-05,0.01,32,mae,3326,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,4,0.0003,0.01,256,mse,3336,42,874,999,5,15,5.986080000000007,5.983611969626236,0.04122949198426262
30,4,0.0001,0.1,32,mae,3333,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
10,8,0.0001,0.0,64,mse,3335,42,874,999,13,23,5.986080000000007,5.984217386277524,0.031115750582744184
20,24,0.001,0.1,64,mse,3337,42,874,999,1,11,5.986080000000007,5.984698755180101,0.023074279326473768
20,16,0.0001,0.001,64,mae,3340,42,874,999,0,10,5.986080000000007,5.986080000000007,0.0
30,32,0.001,0.1,64,mse,3338,42,874,999,1,11,5.986080000000007,5.983961352773236,0.03539289863768724
10,64,0.0003,0.01,64,mse,3339,42,874,999,1,11,5.986080000000007,5.984433249956604,0.02750965645971215
20,4,0.0003,0.01,64,mse,3342,42,874,999,1,11,5.986080000000007,5.9850339892994615,0.01747405147518588
30,32,0.001,0.1,256,mse,3341,42,874,999,7,17,5.986080000000007,5.9840911374425065,0.0332247908063521
